,Link,videoId,playlistId,playlistTitle,channelUsername,channelId,channelTitle,title,publishedAt,viewCount,likeCount,favoriteCount,commentCount,scrapedAt,_id
102,https://www.youtube.com/watch?v=TRgGrAc4c2M,TRgGrAc4c2M,PLnozJAxj0TkJMQD8zQ34KFaf6kMKyVBmv,HSN 2021 - Sumut Idol,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Sumut Idol - Suri,2021-09-25 16:39:52,1000,232,0,34.0,2026-01-26 15:20:42,697723ebecb79c39a89dfd37
103,https://www.youtube.com/watch?v=MXN9JlnJlL4,MXN9JlnJlL4,PLnozJAxj0TkJMQD8zQ34KFaf6kMKyVBmv,HSN 2021 - Sumut Idol,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Sumut Idol - Rosinta Butar Butar,2021-09-25 20:36:19,888,105,0,24.0,2026-01-26 15:20:42,697723ebecb79c39a89dfd38
104,https://www.youtube.com/watch?v=CdGMCIADl-s,CdGMCIADl-s,PLnozJAxj0TkJMQD8zQ34KFaf6kMKyVBmv,HSN 2021 - Sumut Idol,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Sumut Idol - Sutan,2021-09-25 16:42:13,885,182,0,51.0,2026-01-26 15:20:42,697723ebecb79c39a89dfd39
105,https://www.youtube.com/watch?v=rKZPAHXfMsU,rKZPAHXfMsU,PLnozJAxj0TkJMQD8zQ34KFaf6kMKyVBmv,HSN 2021 - Sumut Idol,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Sumut Idol - Yahya,2021-09-25 16:44:40,721,135,0,57.0,2026-01-26 15:20:42,697723ebecb79c39a89dfd3a
106,https://www.youtube.com/watch?v=FCc-OFXDgWc,FCc-OFXDgWc,PLnozJAxj0TkJMQD8zQ34KFaf6kMKyVBmv,HSN 2021 - Sumut Idol,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Sumut Idol - Ridhayani,2021-09-25 16:11:27,528,66,0,13.0,2026-01-26 15:20:42,697723ebecb79c39a89dfd3b
107,https://www.youtube.com/watch?v=z4G7221eKFs,z4G7221eKFs,PLnozJAxj0TkJMQD8zQ34KFaf6kMKyVBmv,HSN 2021 - Sumut Idol,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Sumut Idol - Jhonatan,2021-09-25 16:03:06,521,46,0,5.0,2026-01-26 15:20:42,697723ebecb79c39a89dfd3c
108,https://www.youtube.com/watch?v=Z763zZQ9uLs,Z763zZQ9uLs,PLnozJAxj0TkJMQD8zQ34KFaf6kMKyVBmv,HSN 2021 - Sumut Idol,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Sumut Idol - Friska,2021-09-25 15:44:38,474,108,0,28.0,2026-01-26 15:20:42,697723ebecb79c39a89dfd3d
109,https://www.youtube.com/watch?v=FNNT7ytDlms,FNNT7ytDlms,PLnozJAxj0TkJMQD8zQ34KFaf6kMKyVBmv,HSN 2021 - Sumut Idol,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Sumut Idol - T.Sihombing,2021-09-25 16:44:04,437,147,0,19.0,2026-01-26 15:20:42,697723ebecb79c39a89dfd3e
110,https://www.youtube.com/watch?v=9N5Uw5Y1ZW4,9N5Uw5Y1ZW4,PLnozJAxj0TkJMQD8zQ34KFaf6kMKyVBmv,HSN 2021 - Sumut Idol,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Sumut Idol - Tarida,2021-09-25 16:41:47,407,31,0,1.0,2026-01-26 15:20:42,697723ebecb79c39a89dfd3f
111,https://www.youtube.com/watch?v=RIcn1cTs_dk,RIcn1cTs_dk,PLnozJAxj0TkJMQD8zQ34KFaf6kMKyVBmv,HSN 2021 - Sumut Idol,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Sumut Idol - Fathimah,2021-09-25 15:38:56,384,93,0,2.0,2026-01-26 15:20:42,697723ebecb79c39a89dfd40
112,https://www.youtube.com/watch?v=CtkQgC9x87w,CtkQgC9x87w,PLnozJAxj0TkJMQD8zQ34KFaf6kMKyVBmv,HSN 2021 - Sumut Idol,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Sumut Idol - Ruslan,2021-09-25 16:14:14,328,61,0,7.0,2026-01-26 15:20:42,697723ebecb79c39a89dfd41
113,https://www.youtube.com/watch?v=Y-mTmLGTACg,Y-mTmLGTACg,PLnozJAxj0TkJMQD8zQ34KFaf6kMKyVBmv,HSN 2021 - Sumut Idol,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Sumut Idol - Firman,2021-09-25 15:42:20,319,33,0,2.0,2026-01-26 15:20:43,697723ebecb79c39a89dfd42
114,https://www.youtube.com/watch?v=EMkhTs8ItWw,EMkhTs8ItWw,PLnozJAxj0TkJMQD8zQ34KFaf6kMKyVBmv,HSN 2021 - Sumut Idol,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Sumut Idol - Rita,2021-09-25 16:06:59,254,32,0,1.0,2026-01-26 15:20:43,697723ebecb79c39a89dfd43
115,https://www.youtube.com/watch?v=ozYnd_Ns7Sg,ozYnd_Ns7Sg,PLnozJAxj0TkJMQD8zQ34KFaf6kMKyVBmv,HSN 2021 - Sumut Idol,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Sumut Idol - Adanan,2021-09-25 15:19:23,242,27,0,3.0,2026-01-26 15:20:43,697723ebecb79c39a89dfd44
116,https://www.youtube.com/watch?v=UBBo5Q3fwuI,UBBo5Q3fwuI,PLnozJAxj0TkJMQD8zQ34KFaf6kMKyVBmv,HSN 2021 - Sumut Idol,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Sumut Idol - Julham,2021-09-25 15:58:53,179,11,0,0.0,2026-01-26 15:20:43,697723ebecb79c39a89dfd45
117,https://www.youtube.com/watch?v=PldcbMWKZ3M,PldcbMWKZ3M,PLnozJAxj0TkJmKOF1Z9amN1QDKiACNEtU,HSN 2021 - Ucapan Selamat HSN,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN 2021 Ucapan Selamat HSN - BPS Kab. Tapanuli Utara,2021-09-24 16:56:10,407,24,0,1.0,2026-01-26 15:20:43,697723ebecb79c39a89dfd46
118,https://www.youtube.com/watch?v=AIH04i8ZsKI,AIH04i8ZsKI,PLnozJAxj0TkJmKOF1Z9amN1QDKiACNEtU,HSN 2021 - Ucapan Selamat HSN,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN 2021 Ucapan Selamat HSN - BPS Kab. Mandailing Natal,2021-09-24 17:05:29,494,80,0,7.0,2026-01-26 15:20:43,697723ebecb79c39a89dfd47
119,https://www.youtube.com/watch?v=E4qYIbGd2Zo,E4qYIbGd2Zo,PLnozJAxj0TkJmKOF1Z9amN1QDKiACNEtU,HSN 2021 - Ucapan Selamat HSN,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN 2021 Ucapan Selamat HSN - BPS Kab.Tapanuli Selatan,2021-09-25 07:41:14,571,97,0,8.0,2026-01-26 15:20:43,697723ebecb79c39a89dfd48
120,https://www.youtube.com/watch?v=AoseRc22nO8,AoseRc22nO8,PLnozJAxj0TkJmKOF1Z9amN1QDKiACNEtU,HSN 2021 - Ucapan Selamat HSN,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Ucapan Selamat HSN-Bidang Distribusi Provinsi,2021-09-26 11:06:04,250,131,0,6.0,2026-01-26 15:20:43,697723ebecb79c39a89dfd49
121,https://www.youtube.com/watch?v=4Ds8QS_MnvY,4Ds8QS_MnvY,PLnozJAxj0TkJmKOF1Z9amN1QDKiACNEtU,HSN 2021 - Ucapan Selamat HSN,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Ucapan Selamat HSN-Bidang IPDS Provinsi,2021-09-26 11:07:05,164,15,0,0.0,2026-01-26 15:20:43,697723ebecb79c39a89dfd4a
122,https://www.youtube.com/watch?v=0rQFX0DMpTg,0rQFX0DMpTg,PLnozJAxj0TkJmKOF1Z9amN1QDKiACNEtU,HSN 2021 - Ucapan Selamat HSN,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Ucapan Selamat HSN-Bidang Nerwilis Provinsi,2021-09-26 11:10:23,599,90,0,4.0,2026-01-26 15:20:43,697723ebecb79c39a89dfd4b
123,https://www.youtube.com/watch?v=Ua9s3Y93XZY,Ua9s3Y93XZY,PLnozJAxj0TkJmKOF1Z9amN1QDKiACNEtU,HSN 2021 - Ucapan Selamat HSN,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Ucapan Selamat HSN-Kab Deli Serdang,2021-09-26 11:19:13,401,38,0,6.0,2026-01-26 15:20:43,697723ebecb79c39a89dfd4c
124,https://www.youtube.com/watch?v=-HiJ0sK0wTM,-HiJ0sK0wTM,PLnozJAxj0TkJmKOF1Z9amN1QDKiACNEtU,HSN 2021 - Ucapan Selamat HSN,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Ucapan Selamat HSN-Kab Labuhan Batu,2021-09-26 11:13:46,196,17,0,1.0,2026-01-26 15:20:43,697723ebecb79c39a89dfd4d
125,https://www.youtube.com/watch?v=d6_NQAYGf5I,d6_NQAYGf5I,PLnozJAxj0TkJmKOF1Z9amN1QDKiACNEtU,HSN 2021 - Ucapan Selamat HSN,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Ucapan Selamat HSN-Kab Langkat,2021-09-26 11:18:03,529,94,0,6.0,2026-01-26 15:20:43,697723ebecb79c39a89dfd4e
126,https://www.youtube.com/watch?v=5UXPcvyXnTE,5UXPcvyXnTE,PLnozJAxj0TkJmKOF1Z9amN1QDKiACNEtU,HSN 2021 - Ucapan Selamat HSN,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Ucapan Selamat HSN-Kab Nias,2021-09-26 11:19:10,156,13,0,2.0,2026-01-26 15:20:43,697723ebecb79c39a89dfd4f
127,https://www.youtube.com/watch?v=c-hw5IMujSw,c-hw5IMujSw,PLnozJAxj0TkJmKOF1Z9amN1QDKiACNEtU,HSN 2021 - Ucapan Selamat HSN,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Ucapan Selamat HSN-Kab Samosir,2021-09-26 11:21:16,812,243,0,32.0,2026-01-26 15:20:43,697723ebecb79c39a89dfd50
128,https://www.youtube.com/watch?v=nANGX6luD1A,nANGX6luD1A,PLnozJAxj0TkJmKOF1Z9amN1QDKiACNEtU,HSN 2021 - Ucapan Selamat HSN,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Ucapan Selamat HSN-Kab Serdang Bedagai,2021-09-26 11:21:03,521,91,0,15.0,2026-01-26 15:20:44,697723ebecb79c39a89dfd51
129,https://www.youtube.com/watch?v=RDnMxn_ecpY,RDnMxn_ecpY,PLnozJAxj0TkJmKOF1Z9amN1QDKiACNEtU,HSN 2021 - Ucapan Selamat HSN,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Ucapan Selamat HSN-Kota Tebing Tinggi,2021-09-26 11:22:38,404,59,0,3.0,2026-01-26 15:20:44,697723ebecb79c39a89dfd52
130,https://www.youtube.com/watch?v=UNJhJNwBXpw,UNJhJNwBXpw,PLnozJAxj0TkKZkk3GfyAcWcfOPMWmLJxY,HSN 2021 - Stand Up Comedy,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 StandUp Comedy - [ABDUL HAKIM PARAPAT],2021-09-25 16:38:15,380,26,0,2.0,2026-01-26 15:20:44,697723ebecb79c39a89dfd53
131,https://www.youtube.com/watch?v=R4-ZYTNlSV0,R4-ZYTNlSV0,PLnozJAxj0TkKZkk3GfyAcWcfOPMWmLJxY,HSN 2021 - Stand Up Comedy,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 StandUp Comedy - Akhirul Miswar ME Nasution,2021-09-25 16:53:03,1509,245,0,44.0,2026-01-26 15:20:44,697723ebecb79c39a89dfd54
132,https://www.youtube.com/watch?v=sH0WUWkwl_g,sH0WUWkwl_g,PLnozJAxj0TkKZkk3GfyAcWcfOPMWmLJxY,HSN 2021 - Stand Up Comedy,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Standup Comedy - Maimunah Nasution,2021-09-25 16:53:00,2944,1168,0,36.0,2026-01-26 15:20:44,697723ebecb79c39a89dfd55
133,https://www.youtube.com/watch?v=jw-jG7mz4fs,jw-jG7mz4fs,PLnozJAxj0TkKZkk3GfyAcWcfOPMWmLJxY,HSN 2021 - Stand Up Comedy,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 StandUp Comedy - Hasrat Ifolala Zebua,2021-09-25 17:20:24,632,63,0,12.0,2026-01-26 15:20:44,697723ebecb79c39a89dfd56
134,https://www.youtube.com/watch?v=pXxMkrW8EgI,pXxMkrW8EgI,PLnozJAxj0TkKZkk3GfyAcWcfOPMWmLJxY,HSN 2021 - Stand Up Comedy,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Standup Comedy - Theo Ojahan Pardamean,2021-09-25 16:56:19,532,128,0,9.0,2026-01-26 15:20:44,697723ebecb79c39a89dfd57
135,https://www.youtube.com/watch?v=FnzVWntSffg,FnzVWntSffg,PLnozJAxj0TkKZkk3GfyAcWcfOPMWmLJxY,HSN 2021 - Stand Up Comedy,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Standup Comedy - Agung Santoso,2021-09-25 17:07:25,993,212,0,37.0,2026-01-26 15:20:44,697723ebecb79c39a89dfd58
136,https://www.youtube.com/watch?v=jQbhzIlUJwM,jQbhzIlUJwM,PLnozJAxj0TkKZkk3GfyAcWcfOPMWmLJxY,HSN 2021 - Stand Up Comedy,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Standup Comedy - Irma Lasanova Silalahi,2021-09-25 16:59:34,351,79,0,4.0,2026-01-26 15:20:44,697723ebecb79c39a89dfd59
137,https://www.youtube.com/watch?v=5TpyuAmRlXc,5TpyuAmRlXc,PLnozJAxj0TkKZkk3GfyAcWcfOPMWmLJxY,HSN 2021 - Stand Up Comedy,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Standup Comedy - Deo Peter Surbakti,2021-09-25 17:08:53,683,86,0,11.0,2026-01-26 15:20:44,697723ebecb79c39a89dfd5a
138,https://www.youtube.com/watch?v=_1JAA0nYtBc,_1JAA0nYtBc,PLnozJAxj0TkKZkk3GfyAcWcfOPMWmLJxY,HSN 2021 - Stand Up Comedy,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Standup Comedy - Fathimah,2021-09-25 17:05:46,739,135,0,11.0,2026-01-26 15:20:44,697723ebecb79c39a89dfd5b
139,https://www.youtube.com/watch?v=IXgsxez8Xjs,IXgsxez8Xjs,PLnozJAxj0TkKZkk3GfyAcWcfOPMWmLJxY,HSN 2021 - Stand Up Comedy,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Standup Comedy - Donna Clara,2021-09-25 17:00:48,1025,178,0,36.0,2026-01-26 15:20:44,697723ebecb79c39a89dfd5c
140,https://www.youtube.com/watch?v=pJfbicxRIzA,pJfbicxRIzA,PLnozJAxj0TkKZkk3GfyAcWcfOPMWmLJxY,HSN 2021 - Stand Up Comedy,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 StandUp Comedy - Tommi Livani Siregar,2021-09-25 17:21:48,395,39,0,6.0,2026-01-26 15:20:44,697723ebecb79c39a89dfd5d
141,https://www.youtube.com/watch?v=jgOZmWOpUGw,jgOZmWOpUGw,PLnozJAxj0TkKZkk3GfyAcWcfOPMWmLJxY,HSN 2021 - Stand Up Comedy,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 StandUp Comedy - Frananta Bangun,2021-09-25 17:06:53,751,105,0,7.0,2026-01-26 15:20:44,697723ebecb79c39a89dfd5e
142,https://www.youtube.com/watch?v=d2G74Avgttg,d2G74Avgttg,PLnozJAxj0TkKZkk3GfyAcWcfOPMWmLJxY,HSN 2021 - Stand Up Comedy,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 StandUp Comedy - Joko,2021-09-25 17:08:56,1089,409,0,88.0,2026-01-26 15:20:44,697723ebecb79c39a89dfd5f
143,https://www.youtube.com/watch?v=O4f61mKJwuY,O4f61mKJwuY,PLnozJAxj0TkKZkk3GfyAcWcfOPMWmLJxY,HSN 2021 - Stand Up Comedy,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 StandUp Comedy - Ferry Jonson Harianja,2021-09-25 17:25:39,857,127,0,6.0,2026-01-26 15:20:44,697723ebecb79c39a89dfd60
144,https://www.youtube.com/watch?v=8VWjRoGC9KQ,8VWjRoGC9KQ,PLnozJAxj0TkIt5zxY0o5dZPdK7zp_uEy2,HSN 2021 - Video Orasi,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Video Orasi - LIDIA PRATIWI,2021-09-25 14:20:42,1114,310,0,130.0,2026-01-26 15:20:44,697723ebecb79c39a89dfd61
145,https://www.youtube.com/watch?v=exezpQzyoew,exezpQzyoew,PLnozJAxj0TkIt5zxY0o5dZPdK7zp_uEy2,HSN 2021 - Video Orasi,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Video Orasi - Karlina,2021-09-25 14:45:48,592,673,0,34.0,2026-01-26 15:20:45,697723ebecb79c39a89dfd62
146,https://www.youtube.com/watch?v=LJoh7d5RDZQ,LJoh7d5RDZQ,PLnozJAxj0TkIt5zxY0o5dZPdK7zp_uEy2,HSN 2021 - Video Orasi,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Video Orasi - Paska Erianto Saragih,2021-09-25 14:49:20,670,149,0,31.0,2026-01-26 15:20:45,697723ebecb79c39a89dfd63
147,https://www.youtube.com/watch?v=IC-c9qam4po,IC-c9qam4po,PLnozJAxj0TkIt5zxY0o5dZPdK7zp_uEy2,HSN 2021 - Video Orasi,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Video Orasi - Maimunah,2021-09-25 14:52:37,2512,1134,0,20.0,2026-01-26 15:20:45,697723ebecb79c39a89dfd64
148,https://www.youtube.com/watch?v=X6YNo0j5P54,X6YNo0j5P54,PLnozJAxj0TkIt5zxY0o5dZPdK7zp_uEy2,HSN 2021 - Video Orasi,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Video Orasi - Thaswin Eddy,2021-09-25 15:34:49,153,14,0,2.0,2026-01-26 15:20:45,697723ebecb79c39a89dfd65
149,https://www.youtube.com/watch?v=OKDbCtMe0cQ,OKDbCtMe0cQ,PLnozJAxj0TkIt5zxY0o5dZPdK7zp_uEy2,HSN 2021 - Video Orasi,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Video Orasi - Fathimah,2021-09-25 15:39:15,373,109,0,4.0,2026-01-26 15:20:45,697723ebecb79c39a89dfd66
150,https://www.youtube.com/watch?v=qhA8MDhunTk,qhA8MDhunTk,PLnozJAxj0TkIt5zxY0o5dZPdK7zp_uEy2,HSN 2021 - Video Orasi,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Video Orasi - Pendi Dewanto,2021-09-25 16:05:40,777,275,0,27.0,2026-01-26 15:20:45,697723ebecb79c39a89dfd67
151,https://www.youtube.com/watch?v=ElKO3rL5O5c,ElKO3rL5O5c,PLnozJAxj0TkIt5zxY0o5dZPdK7zp_uEy2,HSN 2021 - Video Orasi,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Video Orasi - Dame Magdalena Simanjuntak,2021-09-25 16:25:09,798,213,0,37.0,2026-01-26 15:20:45,697723ebecb79c39a89dfd68
152,https://www.youtube.com/watch?v=SOCjCJaIunc,SOCjCJaIunc,PLnozJAxj0TkIt5zxY0o5dZPdK7zp_uEy2,HSN 2021 - Video Orasi,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Video Orasi - Daniel,2021-09-25 16:33:54,118,4,0,0.0,2026-01-26 15:20:45,697723ebecb79c39a89dfd69
153,https://www.youtube.com/watch?v=IDb-1f5kiKQ,IDb-1f5kiKQ,PLnozJAxj0TkIt5zxY0o5dZPdK7zp_uEy2,HSN 2021 - Video Orasi,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN 2021 Video Orasi - Erfin Triyaman,2021-09-25 17:22:54,599,149,0,58.0,2026-01-26 15:20:45,697723ebecb79c39a89dfd6a
154,https://www.youtube.com/watch?v=3qCeSS1vlH4,3qCeSS1vlH4,PLnozJAxj0TkIt5zxY0o5dZPdK7zp_uEy2,HSN 2021 - Video Orasi,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN 2021 Video Orasi - Rahmad Dani,2021-09-25 17:27:18,320,54,0,13.0,2026-01-26 15:20:45,697723ebecb79c39a89dfd6b
155,https://www.youtube.com/watch?v=UX8zb9NWvwU,UX8zb9NWvwU,PLnozJAxj0TkIt5zxY0o5dZPdK7zp_uEy2,HSN 2021 - Video Orasi,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN 2021 Video Orasi - Rabiah,2021-09-25 18:01:46,760,140,0,20.0,2026-01-26 15:20:45,697723ebecb79c39a89dfd6c
156,https://www.youtube.com/watch?v=6g7gQa_COzE,6g7gQa_COzE,PLnozJAxj0TkIt5zxY0o5dZPdK7zp_uEy2,HSN 2021 - Video Orasi,BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN 2021 Video Orasi - Mindo,2021-09-25 17:36:55,610,129,0,25.0,2026-01-26 15:20:45,697723ebecb79c39a89dfd6d
157,https://www.youtube.com/watch?v=rzajOjg5Wbs,rzajOjg5Wbs,PLnozJAxj0TkKyPafY2KOW-hiZDLp6MHe4,Capacity Building (CB),BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Capacity Building [Modul 2]-Mencermati Fenomena dan Menjelaskan Indikator Statistik Ekonomi,2021-09-24 13:14:58,364,23,0,,2026-01-26 15:20:45,697723ebecb79c39a89dfd6e
158,https://www.youtube.com/watch?v=kz8hSiC3Fg8,kz8hSiC3Fg8,PLnozJAxj0TkKyPafY2KOW-hiZDLp6MHe4,Capacity Building (CB),BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN 2021 Capacity Building [Modul 1 ] - Memahami dan Memaknai Indikator Statistik Sosial,2021-09-24 12:43:42,205,7,0,0.0,2026-01-26 15:20:45,697723ebecb79c39a89dfd6f
159,https://www.youtube.com/watch?v=OQ2INQ8FKMg,OQ2INQ8FKMg,PLnozJAxj0TkKyPafY2KOW-hiZDLp6MHe4,Capacity Building (CB),BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Capacity Building [Modul 3]-SAE (Small Area Estimation) dan Penerapannya pada Data BPS Pt.1,2021-09-24 13:16:57,1475,27,0,,2026-01-26 15:20:46,697723ebecb79c39a89dfd70
160,https://www.youtube.com/watch?v=XauCcvK5GtA,XauCcvK5GtA,PLnozJAxj0TkKyPafY2KOW-hiZDLp6MHe4,Capacity Building (CB),BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Capacity Building [Modul 3]-SAE (Small Area Estimation) dan Penerapannya pada Data BPS Pt.2,2021-09-24 13:18:10,841,27,0,,2026-01-26 15:20:46,697723ebecb79c39a89dfd71
161,https://www.youtube.com/watch?v=CfqfOGdxr8U,CfqfOGdxr8U,PLnozJAxj0TkKyPafY2KOW-hiZDLp6MHe4,Capacity Building (CB),BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Capacity Building [Modul 4]-Arti Penting Big Data sebagai Additional Statistics,2021-09-26 10:46:11,316,16,0,0.0,2026-01-26 15:20:46,697723ebecb79c39a89dfd72
162,https://www.youtube.com/watch?v=PKj65Edyqv0,PKj65Edyqv0,PLnozJAxj0TkKyPafY2KOW-hiZDLp6MHe4,Capacity Building (CB),BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,HSN2021 Capacity Building [Modul 5]-Menulis Artikel Ilmiah Menggunakan Data BPS,2021-09-25 12:42:32,366,19,0,0.0,2026-01-26 15:20:46,697723ebecb79c39a89dfd73
163,https://www.youtube.com/watch?v=Uip0vIn8sbQ,Uip0vIn8sbQ,PLnozJAxj0TkKyPafY2KOW-hiZDLp6MHe4,Capacity Building (CB),BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,Capacity Building Hari 2 - Google Trends dan Analisis Sentimen,2022-04-17 22:34:49,426,12,0,1.0,2026-01-26 15:20:46,697723ebecb79c39a89dfd74
164,https://www.youtube.com/watch?v=UDYigRF4_Fs,UDYigRF4_Fs,PLnozJAxj0TkKyPafY2KOW-hiZDLp6MHe4,Capacity Building (CB),BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,Capacity Building Hari 3 - Google Mobility Index / Facebook Movement Range,2022-04-17 22:40:44,565,18,0,0.0,2026-01-26 15:20:46,697723ebecb79c39a89dfd75
165,https://www.youtube.com/watch?v=bb0C4nHPZGY,bb0C4nHPZGY,PLnozJAxj0TkKyPafY2KOW-hiZDLp6MHe4,Capacity Building (CB),BPSumut,UC6-nyJyuuCn6f5fqOWsy50A,BPS Provinsi Sumatera Utara,Capacity Building Hari 4 - Marketplace Analysis,2022-04-17 22:42:15,376,17,0,0.0,2026-01-26 15:20:46,697723ebecb79c39a89dfd76
